ComponentName,ApmtLength,ApmtDepth,ApmtHeight,Length,Depth,Height,ProxZpos,ProxZneg,ProxYpos,ProxYneg,ProxXpos,ProxXneg,TopArea,SidesArea,NumberOfFaces,ClashCount
ExteriorWall,1.46,40.03,1.04,6.91,0.2,3.43,0,0.14,0,1.1,0,9.92,1.38,48.75,6,4
ExteriorWall,1.02,40.03,1.04,9.92,0.2,3.43,0,0.14,6.71,1.1,0.2,0,1.98,69.39,14,10
InteriorDoor,10.99,200.15,1.95,0.92,0.04,1.83,1.6,0.14,2.79,4.3,6.76,3.32,0.04,3.51,6,3
InteriorDoor,10.99,200.15,1.95,0.92,0.04,1.83,1.6,0.14,2.32,5.65,5.61,3.59,0.04,3.51,6,3
InteriorDoor,10.99,200.15,1.95,0.92,0.04,1.83,1.6,0.14,1.27,5.82,2.71,7.36,0.04,3.51,6,3
InteriorDoor,10.99,200.15,1.95,0.92,0.04,1.83,1.6,0.14,1.27,5.82,5.34,4.73,0.04,3.51,6,4
InteriorDoor,10.99,200.15,1.95,0.92,0.04,1.83,1.6,0.14,1.27,5.82,7.36,2.71,0.04,3.51,6,3
ExteriorDoor,10.01,200.15,1.95,1.01,0.04,1.83,1.6,0.14,0.08,7.89,6.27,2.83,0.04,3.84,6,3
Window,1.66,200.15,1.14,6.08,0.04,3.13,0.13,0.31,6.79,1.18,0.4,3.64,0.24,38.29,6,2
Window,3.83,200.15,1.14,2.64,0.04,3.13,0.13,0.31,6.79,1.18,7.08,0.4,0.11,16.76,6,2
Railing,3.83,266.87,3.57,2.64,0.03,1,2.43,0.14,7.98,0,7.08,0.4,0.08,5.34,6,4
Railing,9.2,266.87,3.57,1.1,0.03,1,2.43,0.14,6.91,0,7.08,3.01,0.03,2.26,6,5
Railing,9.2,266.87,3.57,1.1,0.03,1,2.43,0.14,6.91,0,9.69,0.4,0.03,2.26,6,5
BalconyFloor,3.83,7.28,25.5,2.64,1.1,0.14,3.43,0,6.91,0,7.08,0.4,2.9,1.05,6,6
BathroomFloor,4.08,3.83,25.5,2.48,2.09,0.14,3.43,0,0.2,5.72,7.43,0.2,5.17,1.28,6,4
Floor,1,1.16,25.5,10.12,6.91,0.14,3.43,0,0,1.1,0,0,69.85,4.77,18,25
InteriorWall,6.06,109.53,1.08,2.37,0.1,3.68,0,0.3,4.66,9.6,8.38,0.2,0.24,18.18,6,4
InteriorWall,6.06,109.53,1.08,2.37,0.1,3.68,0,0.3,7.2,7.05,8.38,0.2,0.24,18.18,6,4
InteriorWall,6.06,109.53,1.08,2.37,0.1,3.68,0,0.3,5.93,8.32,8.38,0.2,0.24,18.18,6,4
InteriorWall,4.25,109.53,1.08,3.38,0.1,3.68,0,0.3,9.26,1.71,7.98,2.87,0.34,25.6,6,5
InteriorWall,4.25,109.53,1.08,3.38,0.1,3.68,0,0.3,9.26,1.71,4.86,6,0.34,25.6,6,4
InteriorWall,7.89,109.53,1.08,1.82,0.1,3.68,0,0.3,7.99,6.26,4.96,4.18,0.18,14.1,10,5
InteriorWall,5.42,109.53,1.08,2.65,0.1,3.68,0,0.3,4.66,7.05,8.28,2.57,0.26,20.23,14,7
InteriorWall,2.43,109.53,1.08,5.9,0.1,3.68,0,0.3,9.16,5.09,4.86,0.2,0.59,44.14,14,9
InteriorWall,4.38,109.53,1.08,3.28,0.1,3.68,0,0.3,7.4,6.85,1.68,6,0.33,24.85,6,4
InteriorWall,4.31,109.53,1.08,3.33,0.1,3.68,0,0.3,4.76,6.26,6.77,4.08,0.33,25.26,6,4
InteriorWall,2.77,109.53,1.08,5.19,0.1,3.68,0,0.3,4.66,9.6,1.68,4.08,0.52,38.94,6,4
InteriorWall,8.65,109.53,1.08,1.66,0.1,3.68,0,0.3,7.5,5.19,4.86,6,0.17,12.98,10,6
ExteriorWall,1.58,54.77,1.08,9.07,0.2,3.68,0,0.3,0,14.15,1.68,0.2,1.81,68.25,10,5
ExteriorWall,1.52,54.77,1.08,9.47,0.2,3.68,0,0.3,12.64,1.51,1.48,0,1.89,71.19,18,19
ExteriorWall,1.14,54.77,1.08,12.64,0.2,3.68,0,0.3,0,1.71,1.48,9.27,2.53,94.52,18,12
ExteriorWall,1.14,54.77,1.08,12.64,0.2,3.68,0,0.3,0,1.71,10.75,0,2.53,94.52,10,9
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,8.02,6.29,5.05,4.98,0.04,3.67,6,3
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,9.19,5.12,5.05,4.98,0.04,3.67,6,3
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,8.17,5.27,4.89,6.03,0.04,3.67,6,3
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,6.21,7.23,8.31,2.6,0.04,3.67,6,3
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,4.93,8.5,8.31,2.6,0.04,3.67,6,3
InteriorDoor,15.6,273.83,2.08,0.92,0.04,1.91,1.77,0.3,9.19,5.12,8.78,1.25,0.04,3.67,6,3
ExteriorDoor,14.21,273.83,2.08,1.01,0.04,1.91,1.77,0.3,8.02,5.32,10.83,0.08,0.04,4,6,3
Window,1.66,273.83,1.2,8.67,0.04,3.32,0.13,0.53,0.08,14.23,1.88,0.4,0.35,57.85,6,2
Window,3.58,273.83,1.2,4.01,0.04,3.32,0.13,0.53,0.4,9.95,1.56,9.35,0.16,26.87,6,2
Window,3.06,273.83,1.2,4.69,0.04,3.32,0.13,0.53,7.75,1.91,1.56,9.35,0.19,31.42,6,2
Window,5.26,273.83,1.2,2.73,0.04,3.32,0.13,0.53,12.72,1.59,1.88,6.35,0.11,18.37,6,2
Window,6.71,273.83,1.2,2.14,0.04,3.32,0.13,0.53,5.01,7.2,1.56,9.35,0.09,14.5,6,2
Window,5.67,273.83,1.2,2.53,0.04,3.32,0.13,0.53,12.72,1.59,5.21,3.22,0.1,17.03,6,2
Window,6.46,273.83,1.2,2.22,0.04,3.32,0.13,0.53,12.72,1.59,8.33,0.4,0.09,15.02,6,2
Railing,6.46,365.1,3.98,2.22,0.03,1,2.68,0.3,14.32,0,8.33,0.4,0.07,4.5,6,4
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,10.55,0.37,0.04,3.02,6,5
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,8.3,2.62,0.04,3.02,6,5
Railing,5.67,365.1,3.98,2.53,0.03,1,2.68,0.3,14.32,0,5.21,3.22,0.08,5.11,6,4
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,7.73,3.19,0.04,3.02,6,5
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,5.18,5.75,0.04,3.02,6,5
Railing,3.58,365.1,3.98,4.01,0.03,1,2.68,0.3,0.4,9.95,0,10.92,0.12,8.07,6,4
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,0.4,13.92,0,9.47,0.04,3.02,6,5
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,4.38,9.95,0,9.47,0.04,3.02,6,5
Railing,5.26,365.1,3.98,2.73,0.03,1,2.68,0.3,14.32,0,1.88,6.35,0.08,5.51,6,4
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,4.61,6.32,0.04,3.02,6,4
Railing,9.7,365.1,3.98,1.48,0.03,1,2.68,0.3,12.84,0.03,1.85,9.07,0.04,3.02,6,5
BalconyFloor,3.58,7.4,13.27,4.01,1.48,0.3,3.68,0,0.4,9.95,0,9.47,5.93,3.29,6,6
BalconyFloor,6.46,7.4,13.27,2.22,1.48,0.3,3.68,0,12.84,0.03,8.33,0.4,3.29,2.22,6,6
BalconyFloor,5.67,7.4,13.27,2.53,1.48,0.3,3.68,0,12.84,0.03,5.21,3.22,3.74,2.4,6,6
BalconyFloor,5.26,7.4,13.27,2.73,1.48,0.3,3.68,0,12.84,0.03,1.88,6.35,4.03,2.52,6,6
BathroomFloor,4.25,4.1,13.27,3.38,2.67,0.3,3.68,0,9.26,1.71,8.08,0.2,9.03,3.63,6,5
Floor,1.12,1.16,13.27,12.84,9.47,0.3,3.68,0,0,1.51,1.48,0,121.65,13.39,18,36
InteriorWall,43.2,68.68,1.07,0.2,0.1,3.79,0,0.28,5,1.67,5.88,2.66,0.02,2.3,6,4
InteriorWall,6.31,68.68,1.07,1.37,0.1,3.79,0,0.28,5.3,0.2,5.88,2.66,0.14,11.1,6,3
InteriorWall,7.78,68.68,1.07,1.11,0.1,3.79,0,0.28,4.9,1.87,3.37,4.17,0.11,9.14,6,4
InteriorWall,2.23,68.68,1.07,3.87,0.1,3.79,0,0.28,3.59,3.18,4.57,0.2,0.39,30.09,10,5
InteriorWall,6.13,68.68,1.07,1.41,0.1,3.79,0,0.28,4.9,1.87,4.57,2.66,0.14,11.42,10,5
InteriorWall,3.38,68.68,1.07,2.56,0.1,3.79,0,0.28,5.2,1.57,5.88,0.2,0.26,20.18,10,6
InteriorWall,4.88,68.68,1.07,1.77,0.1,3.79,0,0.28,4.9,0.2,3.27,5.28,0.18,14.17,6,5
InteriorWall,1.8,68.68,1.07,4.8,0.1,3.79,0,0.28,0.2,1.87,4.47,4.07,0.48,37.13,10,7
ExteriorWall,1.05,34.34,1.07,8.24,0.2,3.79,0,0.28,6.67,0,0.2,0.2,1.65,63.98,6,6
ExteriorWall,1.26,34.34,1.07,6.87,0.2,3.79,0,0.28,0,0,8.44,0,1.37,53.58,10,7
ExteriorWall,1.02,34.34,1.07,8.44,0.2,3.79,0,0.28,0,6.67,0,0.2,1.69,65.49,14,7
ExteriorWall,1.3,34.34,1.07,6.67,0.2,3.79,0,0.28,0.2,0,0,8.44,1.33,52.06,10,5
InteriorDoor,9.39,171.7,1.81,0.92,0.04,2.25,1.54,0.28,3.88,2.07,4.5,4.1,0.04,4.32,6,3
InteriorDoor,9.39,171.7,1.81,0.92,0.04,2.25,1.54,0.28,4.93,1.9,4.66,3.06,0.04,4.32,6,3
InteriorDoor,9.39,171.7,1.81,0.92,0.04,2.25,1.54,0.28,5.23,1.6,6.47,1.25,0.04,4.32,6,3
InteriorDoor,9.39,171.7,1.81,0.92,0.04,2.25,1.54,0.28,3.62,3.21,6.67,1.05,0.04,4.32,6,3
ExteriorDoor,8.55,171.7,1.81,1.01,0.04,2.25,1.54,0.28,3.94,1.92,8.52,0.08,0.04,4.72,6,3
Window,1.42,171.7,1.62,6.07,0.04,2.52,0.56,0.99,0.4,0.4,0.08,8.52,0.24,30.78,6,2
Window,2.26,171.7,1.62,3.82,0.04,2.52,0.56,0.99,0.08,6.75,0.4,4.42,0.15,19.46,6,2
Window,2.53,171.7,1.62,3.42,0.04,2.52,0.56,0.99,0.08,6.75,4.82,0.4,0.14,17.43,6,2
BathroomFloor,3.44,4.11,14.54,2.51,1.67,0.28,3.79,0,5,0.2,3.37,2.76,4.19,2.34,6,4
Floor,1,1,14.54,8.64,6.87,0.28,3.79,0,0,0,0,0,59.34,8.68,18,19
InteriorWall,23.48,83.74,1.05,0.62,0.1,3.69,0,0.2,4.5,3.25,9.02,5.43,0.06,5.32,6,3
InteriorWall,8.27,83.74,1.05,1.76,0.1,3.69,0,0.2,5.22,1.39,5.63,8.82,0.18,13.74,10,5
InteriorWall,13.35,83.74,1.05,1.09,0.1,3.69,0,0.2,7.08,0.2,5.63,8.82,0.11,8.8,6,4
InteriorWall,13.35,83.74,1.05,1.09,0.1,3.69,0,0.2,7.08,0.2,7.43,7.03,0.11,8.8,6,4
InteriorWall,4.93,83.74,1.05,2.95,0.1,3.69,0,0.2,0.2,5.22,8.92,5.53,0.3,22.54,6,4
InteriorWall,4.64,83.74,1.05,3.14,0.1,3.69,0,0.2,5.12,3.15,11.22,0.2,0.31,23.91,6,4
InteriorWall,4.93,83.74,1.05,2.95,0.1,3.69,0,0.2,5.22,0.2,9.02,5.43,0.3,22.54,10,5
InteriorWall,6.96,83.74,1.05,2.09,0.1,3.69,0,0.2,5.12,3.15,9.02,3.44,0.21,16.18,6,5
InteriorWall,1.99,83.74,1.05,7.33,0.1,3.69,0,0.2,5.12,3.15,0.2,7.03,0.73,54.81,6,5
InteriorWall,7.7,83.74,1.05,1.89,0.1,3.69,0,0.2,6.98,1.29,5.63,7.03,0.19,14.72,10,6
InteriorWall,2.96,83.74,1.05,4.92,0.1,3.69,0,0.2,0.2,3.25,7.43,7.03,0.49,37.05,10,7
InteriorWall,4.05,83.74,1.05,3.59,0.1,3.69,0,0.2,3.15,5.12,7.53,3.44,0.36,27.22,14,9
InteriorWall,2.9,83.74,1.05,5.02,0.1,3.69,0,0.2,0.2,3.15,11.12,3.34,0.5,37.79,10,7
ExteriorWall,1.03,41.87,1.05,14.16,0.2,3.69,0,0.2,0,8.17,0.2,0.2,2.83,105.94,6,6
ExteriorWall,1.03,41.87,1.05,14.16,0.2,3.69,0,0.2,8.17,0,0.2,0.2,2.83,105.94,10,8
ExteriorWall,1.74,41.87,1.05,8.37,0.2,3.69,0,0.2,0,0,0,14.36,1.67,63.28,14,7
ExteriorWall,1.74,41.87,1.05,8.37,0.2,3.69,0,0.2,0,0,14.36,0,1.67,63.28,14,7
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,3.99,3.47,7.46,7.06,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,3.47,3.99,11.15,3.37,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,3.18,5.15,7.62,6.02,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,3.18,5.15,10.01,3.63,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,5.75,1.71,5.66,8.85,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,6.47,0.98,9.05,5.46,0.04,3.86,6,3
InteriorDoor,15.82,209.35,1.94,0.92,0.04,2.01,1.68,0.2,7.01,1.32,6.12,7.52,0.04,3.86,6,3
ExteriorDoor,14.41,209.35,1.94,1.01,0.04,2.01,1.68,0.2,8.25,0.08,7.97,5.58,0.04,4.21,6,3
Window,3.26,209.35,1.63,4.47,0.04,2.38,0.49,1.02,0.4,3.5,0.08,14.44,0.18,21.47,6,2
Window,5.82,209.35,1.63,2.5,0.04,2.38,0.49,1.02,5.47,0.4,0.08,14.44,0.1,12.11,6,2
Window,5.82,209.35,1.63,2.5,0.04,2.38,0.49,1.02,5.47,0.4,14.44,0.08,0.1,12.11,6,2
Window,3.26,209.35,1.63,4.47,0.04,2.38,0.49,1.02,0.4,3.5,14.44,0.08,0.18,21.47,6,2
BathroomFloor,4.93,4.01,19.45,2.95,2.09,0.2,3.69,0,0.2,5.22,9.02,3.44,6.18,2.02,6,4
BathroomFloor,4.93,5.98,19.45,2.95,1.4,0.2,3.69,0,0.2,5.22,7.53,5.63,4.12,1.74,6,4
Floor,1,1,19.45,14.56,8.37,0.2,3.69,0,0,0,0,0,121.88,9.17,22,28
InteriorWall,36.07,82.2,1.03,0.4,0.1,3.38,0,0.11,5.06,2.76,10.18,4.15,0.04,3.39,6,4
InteriorWall,36.07,82.2,1.03,0.4,0.1,3.38,0,0.11,5.06,2.76,9.15,5.18,0.04,3.39,6,4
InteriorWall,9.37,82.2,1.03,1.54,0.1,3.38,0,0.11,2.66,5.46,6.69,6.2,0.15,11.11,6,4
InteriorWall,15.86,82.2,2.24,0.91,0.1,1.56,0,1.93,2.75,4.56,5.97,8.36,0.09,3.16,6,4
InteriorWall,5.87,82.2,1.03,2.46,0.1,3.38,0,0.11,5.56,0.2,9.67,4.66,0.25,17.28,6,4
InteriorWall,7,82.2,1.03,2.06,0.1,3.38,0,0.11,4.96,3.16,6.07,6.3,0.21,14.59,10,6
InteriorWall,3.23,82.2,1.03,4.47,0.1,3.38,0,0.11,4.96,3.16,8.23,1.73,0.45,30.92,16,9
InteriorWall,12.77,82.2,1.03,1.13,0.1,3.38,0,0.11,5.46,2.66,9.15,4.15,0.11,8.29,6,5
InteriorWall,23.27,82.2,1.03,0.62,0.1,3.38,0,0.11,2.66,5.46,5.97,7.84,0.06,4.85,9,5
InteriorWall,13.12,82.2,1.03,1.1,0.1,3.38,0,0.11,2.66,4.46,6.59,7.74,0.11,8.13,6,6
InteriorWall,23.27,82.2,1.03,0.62,0.1,3.38,0,0.11,3.66,4.46,5.97,7.84,0.06,4.85,9,6
InteriorWall,2.4,82.2,1.03,6.02,0.1,3.38,0,0.11,3.66,4.46,6.69,1.73,0.6,41.34,14,7
InteriorWall,3.39,82.2,1.03,4.26,0.1,3.38,0,0.11,3.76,0.2,5.97,8.36,0.43,29.48,10,7
InteriorWall,4.72,82.2,1.03,3.06,0.1,3.38,0,0.11,4.96,0.2,8.13,6.2,0.31,21.35,6,5
InteriorWall,4.17,82.2,1.03,3.46,0.1,3.38,0,0.11,0.2,4.56,8.23,6.1,0.35,24.06,6,4
ExteriorWall,1.85,41.1,1.03,7.82,0.2,3.38,0,0.11,0.2,0.2,1.5,12.73,1.56,54.22,10,5
ExteriorWall,1.76,41.1,1.03,8.22,0.2,3.38,0,0.11,0,0,12.7,1.53,1.64,56.92,18,12
ExteriorWall,1.29,41.1,1.03,11.2,0.2,3.38,0,0.11,8.02,0,1.5,1.73,2.24,77.06,6,7
ExteriorWall,1.29,41.1,1.03,11.2,0.2,3.38,0,0.11,0,8.02,1.5,1.73,2.24,77.06,6,4
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,3.95,3.35,6,8.39,0.04,3.49,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,3.69,4.49,6.79,6.72,0.04,3.49,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,3.69,4.49,9.05,4.46,0.04,3.49,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,4.99,3.19,8.23,5.28,0.04,3.49,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,4.99,3.19,6.18,7.34,0.04,3.49,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,2.75,4.55,6,8.39,0.04,3.49,6,5
InteriorDoor,20.04,205.5,1.92,0.72,0.04,1.82,1.56,0.11,4.99,3.19,9.36,4.35,0.03,2.77,6,3
InteriorDoor,15.68,205.5,1.92,0.92,0.04,1.82,1.56,0.11,4.99,3.19,10.29,3.23,0.04,3.49,6,3
ExteriorDoor,14.29,205.5,1.92,1.01,0.04,1.82,1.56,0.11,3.81,3.41,12.78,1.61,0.04,3.81,6,3
Window,1.94,205.5,1.16,7.42,0.04,3.02,0.15,0.32,0.4,0.4,1.58,12.81,0.3,45.06,6,2
Window,4.79,205.5,1.16,3.01,0.04,3.02,0.15,0.32,0.4,4.81,12.78,1.61,0.12,18.42,6,2
Window,5.75,205.5,1.16,2.51,0.04,3.02,0.15,0.32,5.31,0.4,12.78,1.61,0.1,15.39,6,2
Railing,1.94,274,3.49,7.42,0.03,1,2.38,0.11,0.4,0.4,0,14.4,0.22,14.9,6,4
Railing,9.62,274,3.49,1.5,0.03,1,2.38,0.11,0.4,7.79,0,12.93,0.05,3.06,6,4
Railing,9.62,274,3.49,1.5,0.03,1,2.38,0.11,7.79,0.4,0,12.93,0.05,3.06,6,3
Railing,5.75,274,3.49,2.51,0.03,1,2.38,0.11,5.31,0.4,14.4,0,0.08,5.08,6,4
Railing,9.62,274,3.49,1.5,0.03,1,2.38,0.11,5.28,2.91,12.9,0.03,0.05,3.06,6,5
Railing,9.62,274,3.49,1.5,0.03,1,2.38,0.11,7.82,0.37,12.9,0.03,0.05,3.06,6,5
BalconyFloor,1.94,5.48,31.73,7.42,1.5,0.11,3.38,0,0.4,0.4,0,12.93,11.13,1.96,6,5
BalconyFloor,5.75,5.48,31.73,2.51,1.5,0.11,3.38,0,5.31,0.4,12.9,0.03,3.76,0.88,6,6
BathroomFloor,4.88,3.99,31.73,2.96,2.06,0.11,3.38,0,5.06,0.2,6.07,6.3,6.09,1.1,6,4
Floor,1.27,1,31.73,11.4,8.22,0.11,3.38,0,0,0,1.5,1.53,93.71,4.32,18,34
InteriorWall,2.26,101.84,1.08,5.05,0.1,3.04,0,0.25,2.7,8.59,4,1.13,0.51,31.33,6,4
InteriorWall,2.26,101.84,1.08,5.05,0.1,3.04,0,0.25,5.24,6.05,4,1.13,0.51,31.33,6,4
InteriorWall,6.86,101.84,1.08,1.66,0.1,3.04,0,0.25,5.05,4.68,2.65,7.43,0.17,10.73,6,5
InteriorWall,18.08,101.84,1.08,0.63,0.1,3.04,0,0.25,2.7,8.59,2.02,7.53,0.06,4.43,6,4
InteriorWall,6.62,101.84,1.08,1.72,0.1,3.04,0,0.25,2.7,8.59,0.2,8.26,0.17,11.08,6,4
InteriorWall,9.65,101.84,1.08,1.18,0.1,3.04,0,0.25,1.62,8.59,1.92,8.16,0.12,7.76,6,5
InteriorWall,1.13,101.84,1.08,10.09,0.1,3.04,0,0.25,0.2,1.1,3.9,6.18,1.01,61.96,18,10
InteriorWall,5.06,101.84,1.08,2.25,0.1,3.04,0,0.25,2.7,6.44,2.65,7.43,0.23,14.31,10,6
InteriorWall,4.47,101.84,1.08,2.55,0.1,3.04,0,0.25,4.95,6.34,0.2,7.43,0.26,16.12,6,6
InteriorWall,4.65,101.84,1.08,2.45,0.1,3.04,0,0.25,1.52,9.77,0.2,7.54,0.24,15.49,10,5
InteriorWall,3.08,101.84,1.08,3.7,0.1,3.04,0,0.25,6.71,4.58,0.2,6.28,0.37,23.11,14,8
ExteriorWall,1.13,50.92,1.08,10.09,0.2,3.04,0,0.25,0.2,1.1,0,9.98,2.02,62.56,10,9
ExteriorWall,1.09,50.92,1.08,10.49,0.2,3.04,0,0.25,0,0.9,9.05,0.93,2.1,65,18,9
ExteriorWall,1.26,50.92,1.08,9.05,0.2,3.04,0,0.25,10.29,0.9,0,1.13,1.81,56.26,14,7
ExteriorWall,1.26,50.92,1.08,9.05,0.2,3.04,0,0.25,0,11.19,0,1.13,1.81,56.26,6,5
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,5.52,4.95,3.93,6.21,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,2.87,7.6,3.93,6.21,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,6.74,4.61,2.87,6.4,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,3.07,7.4,2.68,7.46,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,6.74,4.61,1.62,7.65,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,1.55,9.8,0.58,8.69,0.04,4.38,6,3
InteriorDoor,12.38,254.6,1.44,0.92,0.04,2.28,0.76,0.25,0.33,10.14,3.93,6.21,0.04,4.38,6,3
ExteriorDoor,11.28,254.6,1.44,1.01,0.04,2.28,0.76,0.25,0.28,10.1,0.08,10.06,0.04,4.78,6,3
Window,2.48,254.6,1.36,4.6,0.04,2.42,0.31,0.56,10.37,0.98,4.25,1.33,0.18,22.47,6,2
Window,2.53,254.6,1.36,4.5,0.04,2.42,0.31,0.56,5.59,1.3,9.13,1.01,0.18,21.95,6,2
Window,3.5,254.6,1.36,3.25,0.04,2.42,0.31,0.56,10.37,0.98,0.4,6.53,0.13,15.93,6,2
Window,5.56,254.6,1.36,2.05,0.04,2.42,0.31,0.56,0.4,8.94,9.13,1.01,0.08,10.1,6,2
Window,5.84,254.6,1.36,1.95,0.04,2.42,0.31,0.56,3.05,6.4,9.13,1.01,0.08,9.62,6,2
Railing,2.53,339.47,3.29,4.5,0.03,1,2.04,0.25,5.59,1.3,10.15,0,0.13,9.05,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,5.56,5.8,9.25,0.03,0.03,1.86,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,10.09,1.27,9.25,0.03,0.03,1.86,6,4
Railing,3.5,339.47,3.29,3.25,0.03,1,2.04,0.25,11.36,0,0.4,6.53,0.1,6.56,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,10.49,0,0.4,9.75,0.03,1.86,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,10.49,0,3.62,6.53,0.03,1.86,6,4
Railing,5.84,339.47,3.29,1.95,0.03,1,2.04,0.25,3.05,6.4,10.15,0,0.06,3.96,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,3.02,8.34,9.25,0.03,0.03,1.86,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,4.99,6.37,9.25,0.03,0.03,1.86,6,4
Railing,2.48,339.47,3.29,4.6,0.03,1,2.04,0.25,11.36,0,4.25,1.33,0.14,9.27,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,10.49,0,4.25,5.9,0.03,1.86,6,4
Railing,12.66,339.47,3.29,0.9,0.03,1,2.04,0.25,10.49,0,8.82,1.33,0.03,1.86,6,4
BalconyFloor,2.53,11.32,13.16,4.5,0.9,0.25,3.04,0,5.59,1.3,9.25,0.03,4.05,2.7,6,5
BalconyFloor,5.84,11.32,13.16,1.95,0.9,0.25,3.04,0,3.05,6.4,9.25,0.03,1.75,1.42,6,5
BalconyFloor,3.5,11.32,13.16,3.25,0.9,0.25,3.04,0,10.49,0,0.4,6.53,2.93,2.08,6,5
BalconyFloor,2.48,11.32,13.16,4.6,0.9,0.25,3.04,0,10.49,0,4.25,1.33,4.14,2.75,6,5
BathroomFloor,4.65,4.74,13.16,2.45,2.15,0.25,3.04,0,2.8,6.44,0.2,7.53,5.28,2.3,6,4
BathroomFloor,4.65,6.13,13.16,2.45,1.66,0.25,3.04,0,5.05,4.68,0.2,7.53,4.08,2.06,6,4
Floor,1.09,1.1,13.16,10.49,9.25,0.25,3.04,0,0,0.9,0,0.93,97.07,9.87,22,38
InteriorWall,5.09,72.56,1.05,1.62,0.1,3.3,0,0.18,6.43,0.2,4.17,2.99,0.16,11.32,6,4
InteriorWall,16.83,72.56,1.05,0.49,0.1,3.3,0,0.18,4.57,3.19,2.3,4.85,0.05,3.88,6,4
InteriorWall,4.68,72.56,1.05,1.76,0.1,3.3,0,0.18,4.57,1.91,3.58,3.58,0.18,12.3,10,5
InteriorWall,2.85,72.56,1.05,2.89,0.1,3.3,0,0.18,5.16,0.2,2.3,4.85,0.29,19.73,10,5
InteriorWall,2.3,72.56,1.05,3.58,0.1,3.3,0,0.18,0.89,3.78,3.58,3.58,0.36,24.27,6,4
InteriorWall,11.95,72.56,1.05,0.69,0.1,3.3,0,0.18,6.33,1.81,3.58,2.99,0.07,5.2,6,4
InteriorWall,6.02,72.56,1.05,1.37,0.1,3.3,0,0.18,4.47,3.68,2.3,3.58,0.14,9.73,10,6
InteriorWall,3.75,72.56,1.05,2.2,0.1,3.3,0,0.18,5.06,3.09,0.2,4.85,0.22,15.21,6,5
ExteriorWall,1.2,36.28,1.05,6.86,0.2,3.3,0,0.18,0.69,7.36,0.2,0.2,1.37,46.57,14,7
ExteriorWall,1.14,36.28,1.05,7.26,0.2,3.3,0,0.18,8.05,0,0,0,1.45,49.21,10,7
